unit,cycle,op_setting_1,op_setting_2,op_setting_3,s1_vibration,s2_temp,s3_pressure,s4_acoustic,s5_flow,s6_current,s7_voltage,s8_misc,failure_flag,failure_mode,RUL
21,49,1.109,0.153,252.5,1.0017,60.983,29.43,44.496,101.558,0.4999,493.275,0.684,0,none,31
21,50,1.109,0.153,252.5,0.9785,60.803,28.493,44.967,100.448,0.4868,501.929,0.79,0,none,30
21,51,1.109,0.153,252.5,1.0035,61.139,28.631,45.112,99.249,0.507,500.011,0.793,0,none,29
21,52,1.109,0.153,252.5,0.9925,61.253,28.065,44.623,98.717,0.5158,510.31,0.812,0,none,28
21,53,1.109,0.153,252.5,1.0384,60.812,28.431,45.503,99.186,0.5183,492.698,0.811,0,none,27
21,54,1.109,0.153,252.5,1.0438,60.818,28.16,46.161,99.8,0.5518,492.795,0.05,0,none,26
21,55,1.109,0.153,252.5,1.0285,61.268,27.863,46.023,100.774,0.545,499.367,0.37,0,none,25
21,56,1.109,0.153,252.5,1.049,61.36,27.966,45.715,101.816,0.557,503.171,0.574,0,none,24
21,57,1.109,0.153,252.5,0.9916,61.282,27.734,45.594,99.698,0.5859,502.0,0.663,0,none,23
21,58,1.109,0.153,252.5,1.0833,61.226,28.399,46.401,98.32,0.5812,493.954,0.23,0,none,22
21,59,1.109,0.153,252.5,1.0939,62.018,28.143,45.6,100.823,0.5934,500.902,0.781,0,none,21
21,60,1.109,0.153,252.5,1.0809,61.285,28.913,45.426,99.785,0.6197,498.124,0.832,0,none,20
21,61,1.109,0.153,252.5,1.1561,60.712,29.53,45.444,100.157,0.6198,489.639,0.181,0,none,19
21,62,1.109,0.153,252.5,1.1159,61.572,29.516,46.578,100.209,0.6155,498.423,0.006,0,none,18
21,63,1.109,0.153,252.5,1.1323,61.261,29.74,46.854,100.295,0.6339,495.967,0.226,0,none,17
21,64,1.109,0.153,252.5,1.1308,60.037,30.151,45.981,99.46,0.6328,504.915,0.245,0,none,16
21,65,1.109,0.153,252.5,1.1409,61.123,31.49,47.027,101.025,0.6617,495.006,0.682,0,none,15
21,66,1.109,0.153,252.5,1.1356,60.737,31.001,45.892,99.22,0.656,502.521,0.065,0,none,14
21,67,1.109,0.153,252.5,1.1534,61.683,31.289,46.622,100.687,0.6636,497.153,0.336,0,none,13
21,68,1.109,0.153,252.5,1.1918,62.138,31.792,46.998,100.44,0.668,507.496,0.982,0,none,12
21,69,1.109,0.153,252.5,1.1964,61.438,32.001,46.744,100.059,0.6777,498.4,0.468,0,none,11
21,70,1.109,0.153,252.5,1.2278,61.381,32.056,46.71,100.136,0.7043,504.97,0.404,0,none,10
21,71,1.109,0.153,252.5,1.2109,61.299,31.636,47.324,100.544,0.6991,499.299,0.149,0,none,9
21,72,1.109,0.153,252.5,1.2133,62.344,32.2,46.721,100.865,0.7263,499.48,0.218,0,none,8
21,73,1.109,0.153,252.5,1.2711,61.325,32.273,47.773,100.935,0.7337,494.413,0.289,0,none,7
21,74,1.109,0.153,252.5,1.3392,62.03,32.05,50.382,100.333,0.7486,501.553,0.586,0,none,6
21,75,1.109,0.153,252.5,1.3856,61.898,31.497,49.645,101.316,0.7446,499.065,0.582,0,none,5
21,76,1.109,0.153,252.5,1.4619,61.991,30.987,49.721,99.032,0.7573,499.557,0.542,0,none,4
21,77,1.109,0.153,252.5,1.5033,62.423,30.813,49.974,99.294,0.7615,503.284,0.948,0,none,3
21,78,1.109,0.153,252.5,1.5656,63.374,30.323,49.161,101.577,0.7724,499.337,0.031,0,none,2
21,79,1.109,0.153,252.5,1.6287,64.481,30.423,50.816,99.807,0.7722,488.285,0.821,0,none,1
21,80,1.109,0.153,252.5,1.6877,65.198,29.114,49.841,100.541,0.8047,498.726,0.649,1,electrical,0
22,1,1.422,0.918,219.79,0.5178,59.503,30.593,40.313,98.929,0.0022,503.442,0.575,0,none,73
22,2,1.422,0.918,219.79,0.5153,60.004,31.295,41.088,100.308,0.027,495.498,0.811,0,none,72
22,3,1.422,0.918,219.79,0.5603,59.789,31.632,39.85,98.987,0.0124,497.771,0.693,0,none,71
22,4,1.422,0.918,219.79,0.5299,59.985,31.66,40.116,99.154,0.022,498.067,0.234,0,none,70
22,5,1.422,0.918,219.79,0.5787,60.196,31.882,39.751,101.194,0.063,490.008,0.836,0,none,69
22,6,1.422,0.918,219.79,0.5459,59.732,32.2,40.687,99.149,0.0585,497.964,0.753,0,none,68
22,7,1.422,0.918,219.79,0.59,59.749,31.717,41.109,100.922,0.0785,493.421,0.521,0,none,67
22,8,1.422,0.918,219.79,0.5707,60.268,32.196,41.062,99.062,0.0989,492.497,0.734,0,none,66
22,9,1.422,0.918,219.79,0.6172,60.212,32.177,41.639,100.245,0.0874,491.477,0.755,0,none,65
22,10,1.422,0.918,219.79,0.5983,59.85,31.948,40.928,100.169,0.098,507.065,0.328,0,none,64
22,11,1.422,0.918,219.79,0.6039,60.064,31.803,42.093,100.124,0.1078,498.704,0.56,0,none,63
22,12,1.422,0.918,219.79,0.6225,60.378,31.521,41.331,101.234,0.1099,496.515,0.327,0,none,62
22,13,1.422,0.918,219.79,0.6079,60.477,30.964,40.459,100.478,0.1156,500.699,0.666,0,none,61
22,14,1.422,0.918,219.79,0.6448,60.087,31.464,41.227,99.787,0.1329,502.727,0.372,0,none,60
22,15,1.422,0.918,219.79,0.6698,60.53,30.558,41.345,99.343,0.1392,501.795,0.42,0,none,59
22,16,1.422,0.918,219.79,0.6392,61.008,30.062,42.676,100.77,0.1583,501.863,0.359,0,none,58
22,17,1.422,0.918,219.79,0.6854,61.093,29.357,41.13,97.542,0.1602,499.432,0.68,0,none,57
22,18,1.422,0.918,219.79,0.712,60.499,28.627,41.784,100.334,0.1662,495.33,0.174,0,none,56
22,19,1.422,0.918,219.79,0.7013,60.326,28.753,42.557,99.304,0.2086,496.643,0.696,0,none,55
22,20,1.422,0.918,219.79,0.7018,60.134,28.684,41.893,97.975,0.1841,503.61,0.592,0,none,54
22,21,1.422,0.918,219.79,0.7044,60.356,28.399,40.739,100.166,0.1985,501.622,0.933,0,none,53
22,22,1.422,0.918,219.79,0.6993,60.744,27.887,42.169,99.762,0.217,495.997,0.174,0,none,52
22,23,1.422,0.918,219.79,0.7061,59.543,28.318,41.652,99.821,0.2375,496.925,0.854,0,none,51
22,24,1.422,0.918,219.79,0.7235,59.771,28.685,42.317,98.836,0.2417,499.572,0.884,0,none,50
22,25,1.422,0.918,219.79,0.7507,60.073,27.945,41.796,100.077,0.2606,494.514,0.8,0,none,49
22,26,1.422,0.918,219.79,0.7475,60.23,28.91,42.271,98.878,0.2603,502.874,0.401,0,none,48
22,27,1.422,0.918,219.79,0.8004,60.598,28.145,42.443,101.77,0.2791,503.2,0.371,0,none,47
22,28,1.422,0.918,219.79,0.7871,61.56,28.421,43.078,101.986,0.2865,496.228,0.804,0,none,46
22,29,1.422,0.918,219.79,0.7774,62.037,28.688,42.358,100.234,0.3112,495.819,0.494,0,none,45
22,30,1.422,0.918,219.79,0.7947,61.327,30.005,43.273,100.598,0.3013,504.846,0.968,0,none,44
22,31,1.422,0.918,219.79,0.81,61.218,30.289,42.346,100.01,0.3031,498.445,0.426,0,none,43
22,32,1.422,0.918,219.79,0.8281,60.585,30.435,42.779,97.997,0.3427,501.676,0.801,0,none,42
22,33,1.422,0.918,219.79,0.8563,60.561,30.005,43.515,101.275,0.3392,496.687,0.17,0,none,41
22,34,1.422,0.918,219.79,0.8417,60.181,30.692,42.991,100.89,0.3428,490.321,0.216,0,none,40
22,35,1.422,0.918,219.79,0.8732,60.608,30.862,43.92,101.686,0.3435,497.607,0.061,0,none,39
22,36,1.422,0.918,219.79,0.8703,60.509,31.138,43.982,101.415,0.3602,491.971,0.926,0,none,38
22,37,1.422,0.918,219.79,0.8588,61.237,31.956,43.316,100.049,0.3565,503.429,0.945,0,none,37
22,38,1.422,0.918,219.79,0.8748,60.753,31.877,43.399,100.035,0.3774,495.647,0.94,0,none,36
22,39,1.422,0.918,219.79,0.9053,60.98,31.869,43.838,99.852,0.3951,498.165,0.566,0,none,35
22,40,1.422,0.918,219.79,0.8922,61.469,32.209,44.501,100.401,0.3766,505.463,0.977,0,none,34
22,41,1.422,0.918,219.79,0.9308,60.937,31.918,44.257,99.906,0.4101,497.067,0.305,0,none,33
22,42,1.422,0.918,219.79,0.905,60.314,31.154,44.413,101.988,0.4405,495.738,0.828,0,none,32
22,43,1.422,0.918,219.79,0.9681,60.371,32.035,43.817,100.239,0.4173,500.073,0.928,0,none,31
22,44,1.422,0.918,219.79,0.9477,60.613,31.198,43.604,100.613,0.4487,496.717,0.288,0,none,30
22,45,1.422,0.918,219.79,0.9745,60.066,31.164,45.53,100.252,0.456,505.185,0.181,0,none,29
22,46,1.422,0.918,219.79,0.9545,61.234,30.464,45.176,100.455,0.4699,502.237,0.944,0,none,28
22,47,1.422,0.918,219.79,0.9545,60.674,30.618,44.625,100.2,0.4693,495.892,0.193,0,none,27
22,48,1.422,0.918,219.79,1.0125,60.435,29.514,44.722,99.594,0.4657,499.072,0.301,0,none,26
22,49,1.422,0.918,219.79,1.0023,60.643,29.533,45.599,100.781,0.4878,500.706,0.091,0,none,25
22,50,1.422,0.918,219.79,0.9695,61.991,28.45,43.972,100.269,0.5057,500.263,0.206,0,none,24
22,51,1.422,0.918,219.79,1.0028,61.081,28.626,44.735,100.245,0.4976,495.275,0.668,0,none,23
22,52,1.422,0.918,219.79,1.0329,61.251,27.99,46.084,98.988,0.512,492.635,0.092,0,none,22
22,53,1.422,0.918,219.79,1.0366,60.777,28.197,45.588,100.961,0.5379,499.141,0.915,0,none,21
22,54,1.422,0.918,219.79,1.0371,61.139,27.699,45.932,102.279,0.5371,496.742,0.051,0,none,20
22,55,1.422,0.918,219.79,1.0254,60.894,28.543,45.79,97.509,0.5622,505.448,0.219,0,none,19
22,56,1.422,0.918,219.79,1.0528,61.565,28.285,44.754,99.326,0.551,499.674,0.046,0,none,18
22,57,1.422,0.918,219.79,1.0687,61.101,28.521,45.707,99.578,0.5805,500.604,0.559,0,none,17
22,58,1.422,0.918,219.79,1.065,60.079,28.389,47.259,100.479,0.5802,506.563,0.916,0,none,16
22,59,1.422,0.918,219.79,1.1111,61.379,28.617,45.893,99.046,0.5951,499.799,0.313,0,none,15
22,60,1.422,0.918,219.79,1.09,61.677,29.066,45.502,98.096,0.5986,504.619,0.234,0,none,14
22,61,1.422,0.918,219.79,1.1423,60.89,29.188,45.829,99.913,0.6042,502.434,0.237,0,none,13
22,62,1.422,0.918,219.79,1.1239,61.767,29.952,45.612,101.251,0.623,493.967,0.484,0,none,12
22,63,1.422,0.918,219.79,1.1214,62.099,29.687,45.805,99.313,0.6215,498.661,0.037,0,none,11
22,64,1.422,0.918,219.79,1.1258,61.574,30.239,46.991,98.775,0.6462,508.216,0.959,0,none,10
22,65,1.422,0.918,219.79,1.1401,60.823,30.949,45.913,99.006,0.6615,509.503,0.421,0,none,9
22,66,1.422,0.918,219.79,1.1679,61.525,31.345,46.685,99.387,0.6633,492.349,0.957,0,none,8
22,67,1.422,0.918,219.79,1.1652,61.821,31.185,46.313,98.992,0.6708,494.561,0.971,0,none,7
22,68,1.422,0.918,219.79,1.1663,60.93,32.108,46.819,99.096,0.6819,492.652,0.835,0,none,6
22,69,1.422,0.918,219.79,1.2208,62.047,32.121,46.937,100.023,0.6976,498.042,0.187,0,none,5
22,70,1.422,0.918,219.79,1.1623,61.401,32.665,46.97,99.922,0.7101,499.736,0.566,0,none,4
22,71,1.422,0.918,219.79,1.1874,62.056,31.528,48.159,99.589,0.7115,490.54,0.326,0,none,3
22,72,1.422,0.918,219.79,1.2188,61.492,31.34,47.079,101.058,0.7263,502.162,0.31,0,none,2
22,73,1.422,0.918,219.79,1.1975,60.853,32.119,46.714,98.181,0.7487,493.031,0.431,0,none,1
22,74,1.422,0.918,219.79,1.2437,61.949,31.578,47.703,99.606,0.7296,495.659,0.381,0,none,0
23,1,0.739,0.241,213.47,0.484,59.289,30.7,39.343,100.274,0.0073,499.487,0.853,0,none,70
23,2,0.739,0.241,213.47,0.5473,59.65,31.442,40.653,100.152,0.0208,501.448,0.764,0,none,69
23,3,0.739,0.241,213.47,0.5204,60.875,30.575,40.039,98.792,0.0341,494.435,0.064,0,none,68
23,4,0.739,0.241,213.47,0.5487,59.511,31.219,40.497,98.711,0.0338,499.871,0.007,0,none,67
23,5,0.739,0.241,213.47,0.5403,58.991,31.43,39.866,100.826,0.0532,501.994,0.122,0,none,66
23,6,0.739,0.241,213.47,0.5526,59.717,31.841,40.881,99.533,0.0676,501.964,0.797,0,none,65
23,7,0.739,0.241,213.47,0.5938,59.807,31.714,40.107,100.183,0.0515,502.311,0.335,0,none,64
23,8,0.739,0.241,213.47,0.5778,60.411,32.117,39.796,98.939,0.0833,500.998,0.755,0,none,63
23,9,0.739,0.241,213.47,0.5975,60.049,32.332,39.955,99.579,0.0945,502.286,0.893,0,none,62
23,10,0.739,0.241,213.47,0.6271,60.053,31.453,40.757,98.891,0.1076,506.102,0.581,0,none,61
23,11,0.739,0.241,213.47,0.6343,60.273,31.517,40.336,100.311,0.0988,496.034,0.471,0,none,60
23,12,0.739,0.241,213.47,0.5962,59.897,31.889,41.405,100.769,0.1213,499.092,0.992,0,none,59
23,13,0.739,0.241,213.47,0.6693,60.428,30.922,40.536,99.781,0.1323,498.062,0.712,0,none,58
23,14,0.739,0.241,213.47,0.6067,60.607,30.613,41.278,99.235,0.1303,503.7,0.656,0,none,57
23,15,0.739,0.241,213.47,0.6781,60.423,30.567,40.642,100.678,0.1499,504.26,0.046,0,none,56
23,16,0.739,0.241,213.47,0.6783,59.513,30.612,41.537,100.223,0.154,492.156,0.243,0,none,55
23,17,0.739,0.241,213.47,0.6921,60.429,29.33,42.102,99.168,0.171,499.102,0.394,0,none,54
23,18,0.739,0.241,213.47,0.6956,60.173,28.553,41.455,98.632,0.1849,502.188,0.304,0,none,53
23,19,0.739,0.241,213.47,0.7114,60.336,28.982,41.362,101.378,0.2115,502.606,0.811,0,none,52
23,20,0.739,0.241,213.47,0.6583,60.715,28.309,41.38,99.6,0.197,500.959,0.515,0,none,51
23,21,0.739,0.241,213.47,0.7063,60.143,28.609,43.158,98.569,0.1908,498.774,0.953,0,none,50
23,22,0.739,0.241,213.47,0.6896,60.403,28.119,43.459,101.781,0.2131,505.254,0.482,0,none,49
23,23,0.739,0.241,213.47,0.7305,60.496,28.204,41.946,99.565,0.2152,488.544,0.555,0,none,48
23,24,0.739,0.241,213.47,0.7178,60.416,27.585,42.207,99.993,0.2365,494.874,0.684,0,none,47
23,25,0.739,0.241,213.47,0.7418,59.773,28.374,42.572,99.174,0.2461,508.391,0.11,0,none,46
23,26,0.739,0.241,213.47,0.7585,60.366,28.219,42.59,99.476,0.2682,497.613,0.602,0,none,45
23,27,0.739,0.241,213.47,0.725,59.977,28.28,42.698,99.855,0.2688,502.04,0.661,0,none,44
23,28,0.739,0.241,213.47,0.7619,60.789,28.927,43.88,99.037,0.2813,509.849,0.476,0,none,43
23,29,0.739,0.241,213.47,0.8059,61.583,29.442,43.689,100.879,0.3035,509.971,0.449,0,none,42
23,30,0.739,0.241,213.47,0.8043,61.63,29.85,42.964,100.244,0.2873,497.737,0.071,0,none,41
23,31,0.739,0.241,213.47,0.7952,61.024,30.308,43.558,101.057,0.3092,491.29,0.896,0,none,40
23,32,0.739,0.241,213.47,0.8109,60.562,30.283,42.174,100.947,0.3188,504.91,0.315,0,none,39
23,33,0.739,0.241,213.47,0.8309,61.271,30.453,43.556,100.29,0.3304,504.653,0.49,0,none,38
23,34,0.739,0.241,213.47,0.8268,60.894,30.664,42.913,99.259,0.35,504.383,0.499,0,none,37
23,35,0.739,0.241,213.47,0.8302,60.668,30.842,43.686,98.885,0.3472,498.14,0.189,0,none,36
23,36,0.739,0.241,213.47,0.8656,60.861,31.158,43.265,101.035,0.3593,495.75,0.748,0,none,35
23,37,0.739,0.241,213.47,0.8562,60.398,31.633,43.403,98.72,0.3588,495.853,0.91,0,none,34
23,38,0.739,0.241,213.47,0.8918,60.581,32.041,43.606,100.634,0.3823,496.881,0.654,0,none,33
23,39,0.739,0.241,213.47,0.8844,60.465,31.738,44.246,99.795,0.3861,495.932,0.193,0,none,32
23,40,0.739,0.241,213.47,0.8846,59.892,32.216,43.772,100.462,0.3968,499.885,0.482,0,none,31
23,41,0.739,0.241,213.47,0.909,61.556,31.935,43.703,99.289,0.416,506.493,0.768,0,none,30
23,42,0.739,0.241,213.47,0.9256,60.974,31.773,44.13,100.649,0.434,501.653,0.697,0,none,29
23,43,0.739,0.241,213.47,0.9032,60.417,31.214,43.936,99.518,0.4324,504.328,0.251,0,none,28
23,44,0.739,0.241,213.47,0.9616,61.233,30.763,44.641,100.335,0.4484,500.834,0.809,0,none,27
23,45,0.739,0.241,213.47,0.9494,61.162,30.723,44.634,98.489,0.4431,496.615,0.806,0,none,26
23,46,0.739,0.241,213.47,0.9525,61.085,30.083,44.172,99.127,0.4817,499.172,0.121,0,none,25
23,47,0.739,0.241,213.47,0.9591,60.592,30.027,44.872,98.564,0.4755,495.999,0.035,0,none,24
23,48,0.739,0.241,213.47,0.9796,59.77,29.431,45.006,99.202,0.484,500.532,0.832,0,none,23
23,49,0.739,0.241,213.47,1.0238,60.85,29.278,44.357,99.229,0.485,494.772,0.699,0,none,22
23,50,0.739,0.241,213.47,0.9958,61.866,28.182,45.124,100.043,0.4972,497.354,0.869,0,none,21
23,51,0.739,0.241,213.47,0.9602,61.35,28.265,44.576,100.688,0.5065,504.589,0.799,0,none,20
23,52,0.739,0.241,213.47,1.0442,61.383,27.921,45.942,99.79,0.5303,493.119,0.882,0,none,19
23,53,0.739,0.241,213.47,1.0166,60.984,27.508,45.412,100.35,0.5313,485.133,0.655,0,none,18
23,54,0.739,0.241,213.47,1.0147,60.942,27.905,45.519,100.588,0.5509,503.78,0.84,0,none,17
23,55,0.739,0.241,213.47,1.0576,61.009,28.549,45.747,99.032,0.5525,503.762,0.619,0,none,16
23,56,0.739,0.241,213.47,1.0482,61.149,28.416,45.945,99.799,0.5656,497.826,0.139,0,none,15
23,57,0.739,0.241,213.47,1.0889,61.238,28.661,45.611,100.625,0.578,499.513,0.173,0,none,14
23,58,0.739,0.241,213.47,1.0956,61.251,28.017,44.924,101.129,0.5805,501.05,0.183,0,none,13
23,59,0.739,0.241,213.47,1.1622,61.558,28.938,45.794,99.533,0.5826,499.721,0.239,0,none,12
23,60,0.739,0.241,213.47,1.1984,61.753,28.184,47.771,100.225,0.617,494.324,0.351,0,none,11
23,61,0.739,0.241,213.47,1.2711,60.408,29.512,48.561,100.124,0.626,501.084,0.765,0,none,10
23,62,0.739,0.241,213.47,1.2917,61.822,29.736,48.407,98.733,0.6177,499.101,0.843,0,none,9
23,63,0.739,0.241,213.47,1.3624,61.768,30.033,48.516,100.164,0.6226,497.47,0.862,0,none,8
23,64,0.739,0.241,213.47,1.4173,63.184,30.419,47.136,99.948,0.6382,500.515,0.089,0,none,7
23,65,0.739,0.241,213.47,1.4963,64.386,31.274,47.664,100.387,0.65,504.132,0.265,0,none,6
23,66,0.739,0.241,213.47,1.5451,63.974,31.082,48.164,98.691,0.6642,493.066,0.348,1,wear,5
23,67,0.739,0.241,213.47,1.6454,64.176,31.391,48.927,101.474,0.6741,496.512,0.524,1,wear,4
23,68,0.739,0.241,213.47,1.6476,65.049,31.409,48.504,99.773,0.6956,494.787,0.589,1,wear,3
23,69,0.739,0.241,213.47,1.7508,65.165,32.284,48.883,100.221,0.6896,485.265,0.755,1,wear,2
23,70,0.739,0.241,213.47,1.8321,66.422,31.797,49.114,98.555,0.695,494.71,0.931,1,wear,1
23,71,0.739,0.241,213.47,1.8674,65.924,31.706,49.218,100.679,0.6913,502.61,0.972,1,wear,0
24,1,1.478,0.533,125.15,0.4991,59.719,30.233,40.915,99.704,0.0159,500.265,0.391,0,none,44
24,2,1.478,0.533,125.15,0.5288,60.002,31.107,40.685,100.413,0.0205,503.287,0.699,0,none,43
24,3,1.478,0.533,125.15,0.5363,59.608,31.434,40.801,99.304,0.0355,491.168,0.249,0,none,42
24,4,1.478,0.533,125.15,0.5473,60.661,31.489,39.728,99.041,0.0282,497.31,0.986,0,none,41
24,5,1.478,0.533,125.15,0.5463,60.13,31.631,41.228,98.715,0.0638,494.312,0.729,0,none,40
24,6,1.478,0.533,125.15,0.5461,60.291,31.481,41.055,99.926,0.0559,493.881,0.705,0,none,39
24,7,1.478,0.533,125.15,0.5204,59.588,31.628,40.784,99.605,0.0508,504.323,0.705,0,none,38
24,8,1.478,0.533,125.15,0.5411,61.34,32.68,40.894,98.73,0.0896,499.46,0.639,0,none,37
24,9,1.478,0.533,125.15,0.5877,60.059,32.248,41.159,99.333,0.1002,501.514,0.015,0,none,36
24,10,1.478,0.533,125.15,0.5928,60.289,30.806,40.775,100.764,0.0961,497.669,0.774,0,none,35
24,11,1.478,0.533,125.15,0.5892,60.036,31.847,40.724,100.154,0.1059,498.782,0.315,0,none,34
24,12,1.478,0.533,125.15,0.6131,60.665,30.777,42.089,100.484,0.1196,504.534,0.42,0,none,33
24,13,1.478,0.533,125.15,0.601,60.251,30.815,41.691,100.924,0.1178,512.491,0.888,0,none,32
24,14,1.478,0.533,125.15,0.6535,60.569,30.822,41.956,101.104,0.1387,503.209,0.389,0,none,31
24,15,1.478,0.533,125.15,0.6423,60.063,30.087,42.451,99.892,0.1497,501.418,0.518,0,none,30
24,16,1.478,0.533,125.15,0.7143,61.071,29.805,41.605,100.303,0.1541,500.963,0.929,0,none,29
24,17,1.478,0.533,125.15,0.6671,60.378,28.958,41.932,99.509,0.1853,498.025,0.098,0,none,28
24,18,1.478,0.533,125.15,0.7059,60.32,29.179,41.752,101.237,0.1774,506.417,0.73,0,none,27
24,19,1.478,0.533,125.15,0.6879,60.381,28.195,41.289,99.711,0.1786,497.378,0.204,0,none,26
24,20,1.478,0.533,125.15,0.699,59.716,28.581,42.683,100.281,0.2081,505.473,0.449,0,none,25
24,21,1.478,0.533,125.15,0.7347,60.193,28.317,42.289,100.488,0.218,496.216,0.013,0,none,24
24,22,1.478,0.533,125.15,0.7342,60.828,28.664,42.206,100.426,0.2102,510.677,0.146,0,none,23
24,23,1.478,0.533,125.15,0.7233,60.198,27.845,41.918,99.27,0.2464,494.4,0.438,0,none,22
24,24,1.478,0.533,125.15,0.7547,60.943,28.361,43.317,98.229,0.2277,495.981,0.138,0,none,21
24,25,1.478,0.533,125.15,0.7406,60.106,27.765,42.543,100.505,0.2304,497.63,0.183,0,none,20
24,26,1.478,0.533,125.15,0.7551,59.955,28.086,42.035,99.874,0.2493,495.755,0.094,0,none,19
24,27,1.478,0.533,125.15,0.7438,60.69,28.441,43.097,99.639,0.2762,505.625,0.857,0,none,18
24,28,1.478,0.533,125.15,0.7786,60.161,28.852,43.145,100.143,0.296,502.298,0.305,0,none,17
24,29,1.478,0.533,125.15,0.8083,59.745,29.284,43.033,99.716,0.2939,502.093,0.645,0,none,16
24,30,1.478,0.533,125.15,0.7715,60.113,29.51,42.638,103.378,0.3052,499.608,0.063,0,none,15
24,31,1.478,0.533,125.15,0.7997,60.695,30.273,43.713,100.451,0.3277,489.919,0.8,0,none,14
24,32,1.478,0.533,125.15,0.7932,60.909,30.699,43.885,100.734,0.3342,500.267,0.672,0,none,13
24,33,1.478,0.533,125.15,0.8426,60.539,30.38,43.679,100.986,0.3306,497.211,0.088,0,none,12
24,34,1.478,0.533,125.15,0.8355,61.005,30.852,44.259,98.71,0.3525,496.176,0.146,0,none,11
24,35,1.478,0.533,125.15,0.8641,60.466,31.621,43.941,99.776,0.381,498.816,0.956,0,none,10
24,36,1.478,0.533,125.15,0.9696,60.706,31.158,44.89,99.797,0.3584,504.255,0.969,0,none,9
24,37,1.478,0.533,125.15,1.0351,60.373,32.032,45.059,98.912,0.3718,504.231,0.215,0,none,8
24,38,1.478,0.533,125.15,1.0905,60.066,31.686,45.454,100.118,0.372,499.809,0.073,0,none,7
24,39,1.478,0.533,125.15,1.1358,61.535,31.967,45.673,100.524,0.3982,498.101,0.746,0,none,6
24,40,1.478,0.533,125.15,1.1846,63.06,31.884,46.765,99.358,0.3797,502.011,0.05,0,none,5
24,41,1.478,0.533,125.15,1.265,62.562,31.889,46.606,99.917,0.4159,499.054,0.631,0,none,4
24,42,1.478,0.533,125.15,1.3154,63.169,31.363,46.015,96.679,0.4141,499.591,0.786,1,bearing,3
24,43,1.478,0.533,125.15,1.3913,63.85,31.028,45.748,98.321,0.4408,497.702,0.452,1,bearing,2
24,44,1.478,0.533,125.15,1.4474,64.389,31.164,46.043,99.456,0.4443,493.073,0.867,1,bearing,1
24,45,1.478,0.533,125.15,1.5119,64.303,30.462,45.887,100.38,0.4436,491.8,0.354,1,bearing,0
25,1,0.665,0.528,221.32,0.5588,60.325,30.973,40.515,99.258,0.0062,502.942,0.257,0,none,69
25,2,0.665,0.528,221.32,0.5288,60.02,30.001,41.237,100.433,0.0195,496.408,0.828,0,none,68
25,3,0.665,0.528,221.32,0.5067,59.979,30.99,41.012,101.171,0.0311,493.606,0.986,0,none,67
25,4,0.665,0.528,221.32,0.5155,59.508,31.456,40.351,98.484,0.0395,497.087,0.419,0,none,66
25,5,0.665,0.528,221.32,0.5375,60.704,31.439,40.59,100.227,0.063,506.313,0.936,0,none,65
25,6,0.665,0.528,221.32,0.5588,59.943,31.8,41.051,99.232,0.064,502.552,0.631,0,none,64
25,7,0.665,0.528,221.32,0.6073,60.202,32.301,40.524,101.185,0.0806,505.042,0.252,0,none,63
25,8,0.665,0.528,221.32,0.5819,60.813,31.831,41.3,99.981,0.0677,492.742,0.889,0,none,62
25,9,0.665,0.528,221.32,0.6163,58.726,31.581,40.442,99.18,0.0934,501.45,0.191,0,none,61
25,10,0.665,0.528,221.32,0.6079,60.624,32.3,40.707,99.184,0.1165,496.225,0.639,0,none,60
25,11,0.665,0.528,221.32,0.6411,60.314,31.805,41.785,99.359,0.1211,501.377,0.822,0,none,59
25,12,0.665,0.528,221.32,0.6383,59.501,31.424,40.115,100.714,0.1177,509.528,0.836,0,none,58
25,13,0.665,0.528,221.32,0.6535,60.827,31.16,41.554,100.423,0.1099,500.592,0.146,0,none,57
25,14,0.665,0.528,221.32,0.6177,61.291,30.886,41.384,97.538,0.1346,502.373,0.037,0,none,56
25,15,0.665,0.528,221.32,0.6614,59.962,30.58,41.373,99.58,0.1502,497.044,0.789,0,none,55
25,16,0.665,0.528,221.32,0.6666,60.084,29.58,42.148,99.572,0.1652,497.371,0.657,0,none,54
25,17,0.665,0.528,221.32,0.6579,59.869,29.397,41.216,100.564,0.1584,511.665,0.914,0,none,53
25,18,0.665,0.528,221.32,0.7059,61.904,29.242,40.932,99.787,0.1787,496.932,0.053,0,none,52
25,19,0.665,0.528,221.32,0.6529,60.623,28.444,41.951,99.456,0.1792,495.978,0.355,0,none,51
25,20,0.665,0.528,221.32,0.7045,60.553,28.431,42.126,101.111,0.2077,500.182,0.932,0,none,50
25,21,0.665,0.528,221.32,0.7196,59.961,28.147,42.116,99.651,0.219,501.087,0.806,0,none,49
25,22,0.665,0.528,221.32,0.7382,59.959,28.043,41.464,97.715,0.2105,500.613,0.991,0,none,48
25,23,0.665,0.528,221.32,0.7152,60.146,28.765,43.203,101.494,0.2267,512.131,0.724,0,none,47
25,24,0.665,0.528,221.32,0.7474,60.51,27.888,42.759,99.84,0.2341,489.51,0.982,0,none,46
25,25,0.665,0.528,221.32,0.7802,59.017,28.235,42.859,101.147,0.2494,501.04,0.445,0,none,45
25,26,0.665,0.528,221.32,0.7797,60.889,28.487,42.169,100.08,0.2592,503.91,0.363,0,none,44
